"POINT (-51.103064152065 -16.4249684159)",5210208.000000,IPORA,Municipal,Urbana,52027309.000000,ESC MUL JORCELINO ALVES BARBOSA,76200000.000000,RUA SAO LUIS QD 02,"00",,JD MONTE ALTO,-16.424968,-51.103064,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.113822492421 -16.458123192159)",5210208.000000,IPORA,Municipal,Urbana,52027422.000000,ESC MUL VALDIVINO S FERREIRA,76200000.000000,RUA FRANCISCO FERREIRA,"00",QD 10,VILA FERREIRA,-16.458123,-51.113822,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.182964476408 -16.493864730228)",5210208.000000,IPORA,Municipal,Rural,52027430.000000,ESC MUL PROF VILMA BATISTA TEIXEIRA,76200000.000000,FAZENDA JACUBA,,,ZONA RURAL,-16.493865,-51.182964,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.1110672354698 -16.4125855972748)",5210208.000000,IPORA,Estadual,Urbana,52027449.000000,ESCOLA ESTADUAL VEREADOR ANTONIO LAURINDO,76200000.000000,RUA TUPA Q 10,,,AGUAS CLARAS,-16.412586,-51.111067,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.103595229447 -16.443259809678)",5210208.000000,IPORA,Municipal,Urbana,52027511.000000,ESC MUL DONA RITINHA,76200000.000000,RUA LIMEIRA,"452",,VILA BRASILIA,-16.443260,-51.103595,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.9063047170639 -16.3167570122882)",5210307.000000,ISRAELANDIA,Estadual,Urbana,52027570.000000,COLEGIO ESTADUAL MARIA BARRETO,76205000.000000,AV JOVITO FERREIRA SOARES,,,CENTRO,-16.316757,-50.906305,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.7919514179229 -16.6070157364958)",5211602.000000,IVOLANDIA,Estadual,Urbana,52027678.000000,COLEGIO ESTADUAL ANTENOR PADILHA,76130000.000000,AV RIO CLARO,"225",,CENTRO,-16.607016,-50.791951,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.9534418582916 -16.1757804515092)",5212006.000000,JAUPACI,Estadual,Urbana,52027783.000000,COLEGIO ESTADUAL GETULIO VARGAS,76210000.000000,PCA LAUDELINO PELLES,"05",,CENTRO,-16.175780,-50.953442,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.937082502447 -16.178160611924)",5212006.000000,JAUPACI,Municipal,Urbana,52027880.000000,COLEGIO MUNICIPAL GERALDO DE OLIVEIRA,76210000.000000,AV ANTONIO EDUARDO DE SOUZA,SN,,CENTRO,-16.178161,-50.937083,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.7369124889373 -16.5461664588532)",5213400.000000,MOIPORA,Estadual,Urbana,52027899.000000,COLEGIO ESTADUAL JOSE MARCELINO,76135000.000000,RUA PARAISO,"192",,CENTRO,-16.546166,-50.736912,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.6921195983886 -16.4886414827979)",5213400.000000,MOIPORA,Estadual,Rural,52027988.000000,ESCOLA ESTADUAL SANTOS DUMONT,76138000.000000,RUA FIRMINOPOLIS,,,CENTRO,-16.488641,-50.692120,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.709296852762 -16.03721196708)",5215207.000000,NOVO BRASIL,Estadual,Urbana,52027996.000000,COLEGIO ESTADUAL ALFREDO NASSER,76285000.000000,AV ALFREDO NASSER,,,CENTRO,-16.037212,-50.709297,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.5954957008361 -16.1607265278211)",5215207.000000,NOVO BRASIL,Estadual,Urbana,52028020.000000,ESCOLA ESTADUAL IRACEMA TELES DE OLIVEIRA,76285000.000000,PRACA CULTURAL,,,CENTRO,-16.160727,-50.595496,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.709731441729 -16.040639407464)",5215207.000000,NOVO BRASIL,Municipal,Urbana,52028186.000000,ESC MUL PROFA MARIA PIEDADE CAETANO DOS ANJOS,76285000.000000,RUA A,SN,QD 01 LT 01 -06,CENTRO,-16.040639,-50.709731,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.1681447029113 -16.4176232979975)",5200159.000000,ADELANDIA,Estadual,Urbana,52028194.000000,COLEGIO ESTADUAL FRANCISCO DE ASSIS LOBO SOBRINHO,76155000.000000,RUA MARECHAL FLORIANO,"287",,JARDIM PROGRESSO,-16.417623,-50.168145,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9833512306213 -16.2560742399891)",5200852.000000,AMERICANO DO BRASIL,Estadual,Urbana,52028232.000000,COLEGIO ESTADUAL BENEDITO BRAS,76165000.000000,AV GOIAS,"1207",,CENTRO,-16.256074,-49.983351,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9782657623291 -16.2546888986694)",5200852.000000,AMERICANO DO BRASIL,Estadual,Urbana,52028259.000000,ESCOLA ESTADUAL DE AMERICANO DO BRASIL,76165000.000000,AV HILARIO DIAS,"545",,CENTRO,-16.254689,-49.978266,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.985028065074 -16.259599886985)",5200852.000000,AMERICANO DO BRASIL,Municipal,Urbana,52028267.000000,ESC MUL ANA DO CARMO MORAIS,76165000.000000,AV.GOIAS,"720",,CENTRO,-16.259600,-49.985028,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.985215149155 -16.261248478092)",5200852.000000,AMERICANO DO BRASIL,Municipal,Urbana,52028348.000000,ESC MUL OVIDIO JOSE ALVES,76165000.000000,RUA JOSE GERALDO MENDES,SN,,SETOR AEROPORTO,-16.261248,-49.985215,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9544584751129 -16.4649219140516)",5201306.000000,ANICUNS,Estadual,Urbana,52028372.000000,COLEGIO ESTADUAL ROSA TURISCO DE ARAUJO,76170000.000000,AV ARAGUAIA,"1960",,SETOR LESTE,-16.464922,-49.954458,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.958557520882 -16.469805698448)",5201306.000000,ANICUNS,Municipal,Urbana,52028445.000000,ESC MUL JOSE VICENTE SANTANA,76170000.000000,RUA PA 05 Q. 8,SN,,CONJUNTO RIO DOS BOIS,-16.469806,-49.958558,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9627357721328 -16.4613979394707)",5201306.000000,ANICUNS,Estadual,Urbana,52028488.000000,COLEGIO ESTADUAL MACHADO DE ASSIS,76170000.000000,AV PAULO ALVES,"1001",,CENTRO,-16.461398,-49.962736,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9519801139831 -16.4604719209254)",5201306.000000,ANICUNS,Estadual,Urbana,52028496.000000,COLEGIO ESTADUAL MOYSES PEREIRA PEIXOTO,76170000.000000,RUA 6 ESQ COM RUA IA,,,VILA OLINDA,-16.460472,-49.951980,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.951671619786 -16.443690125787)",5201306.000000,ANICUNS,Municipal,Urbana,52028500.000000,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,76170000.000000,RUA PASTOR GETULIO FERRAO,"44",QD.19 LT 01,SETOR SAO DOMINGOS,-16.443690,-49.951672,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9545496702194 -16.4649476362583)",5201306.000000,ANICUNS,Estadual,Urbana,52028518.000000,ESCOLA ESTADUAL PROFESSOR ALFREDO NASSER,76170970.000000,RUA QUINTINO BOCAIUVA,"188",,CENTRO,-16.464948,-49.954550,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.911823421718 -16.282792935685)",5201306.000000,ANICUNS,Municipal,Rural,52028542.000000,ESCOLA MUNICIPAL BOA VISTA,76170000.000000,POVOADO BOA VISTA,,,ZONA RURAL,-16.282793,-49.911823,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.972358756679 -16.458124649191)",5201306.000000,ANICUNS,Municipal,Urbana,52028640.000000,ESC MUL DE TEMPO INTEGRAL HERMENEGILDO VALADAO,76170000.000000,RUA NOVO HORIZONTE,"343",,SETOR OESTE,-16.458125,-49.972359,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.939636588093 -16.464474347108)",5201306.000000,ANICUNS,Municipal,Urbana,52028720.000000,ESCOLA MUNICIPAL DE TEMPO INTEGRAL SANTA LUCIA,76170000.000000,RUA LARANJEIRAS C/RUA GIRASSOL,S/N,VILA SANTA LUCIA,VILA SANTA LUCIA,-16.464474,-49.939637,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.962136298394 -16.427319475349)",5201306.000000,ANICUNS,Municipal,Rural,52028763.000000,ESCOLA MUNICIPAL SANTA RITA DO PROGRESSO,76170000.000000,FAZENDA SANTA RITA,,ZONA RURAL,,-16.427319,-49.962136,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9613678455352 -16.457822454552)",5201306.000000,ANICUNS,Estadual,Urbana,52028780.000000,ESCOLA ESTADUAL PAROQUIAL NOSSA SENHORA APARECIDA,76170000.000000,PCA IRMA MARIA L BORST,"136",,CENTRO,-16.457822,-49.961368,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9627357721328 -16.4613773613289)",5201306.000000,ANICUNS,Estadual,Urbana,52028860.000000,ESCOLA ESTADUAL DE CAPELINHA,76170000.000000,RUA SAO JOSE,SN,,CENTRO,-16.461377,-49.962736,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.9581116437911 -16.4612281697351)",5201306.000000,ANICUNS,Estadual,Urbana,52028887.000000,ESCOLA ESTADUAL FRANCISCO RIBEIRO PARRODE,76172000.000000,RUA OLHOS D AGUA,,,CENTRO,-16.461228,-49.958112,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.4656553268432 -16.6801430371474)",5202601.000000,AURILANDIA,Estadual,Urbana,52028917.000000,COLEGIO ESTADUAL PROFESSOR ADALBERTO SOBRINHO DE SOUZA,76120000.000000,RUA CAP LEOBINO R COUTINHO,"45",,CENTRO,-16.680143,-50.465655,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.466031171372 -16.679112083847)",5202601.000000,AURILANDIA,Municipal,Urbana,52029042.000000,ESCOLA MUNICIPAL BRANCA DE NEVE,76120000.000000,AVENIDA ANTONIO ANTUNES DE SANTANA,"22",,,-16.679112,-50.466031,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.7576594352722 -16.4641142350245)",5202809.000000,AVELINOPOLIS,Estadual,Urbana,52029050.000000,COLEGIO ESTADUAL PROFESSOR ALFREDO NASSER,75395000.000000,AV MATO GROSSO,"29",,CENTRO,-16.464114,-49.757659,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.759641074296 -16.468913605574)",5202809.000000,AVELINOPOLIS,Municipal,Urbana,52029123.000000,ESCOLA MUNICIPAL MODELO,75395000.000000,AV ANICUNS,"103",,SETOR IRANI,-16.468914,-49.759641,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.4332864284515 -16.1832610848936)",5203939.000000,BURITI DE GOIAS,Estadual,Urbana,52029131.000000,COLEGIO ESTADUAL JANUARIA RIBEIRO SOBRINHO,76152000.000000,AVENIDA RANULFO BUENO,"118",,CENTRO,-16.183261,-50.433286,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3082203865051 -16.5880971942297)",5207808.000000,FIRMINOPOLIS,Estadual,Urbana,52029182.000000,COLEGIO ESTADUAL AMERICO GONCALVES FALEIRO,76105000.000000,AV GOIANIA,"440",,CENTRO,-16.588097,-50.308220,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3006780147552 -16.6781543521526)",5207808.000000,FIRMINOPOLIS,Estadual,Rural,52029220.000000,ESCOLA ESTADUAL JOSE MANOEL DA SILVA,76105000.000000,AV ALFREDO NASSER,,,POVOADO DE NOVO PLANALTO,-16.678154,-50.300678,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.2980923652648 -16.5739070661454)",5207808.000000,FIRMINOPOLIS,Estadual,Urbana,52029239.000000,COLEGIO ESTADUAL JUSCELINO KUBITSCHEK,76105000.000000,RUA JOSEFINA,"178",,JD JULIANA,-16.573907,-50.298092,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.306435192165 -16.583511057161)",5207808.000000,FIRMINOPOLIS,Municipal,Urbana,52029298.000000,ESC MUN PROFª CELIA RICARDO DOMINGUES DE ARAUJO,76105000.000000,RUA PROFESSOR FERREIRA,S/N,,CENTRO,-16.583511,-50.306435,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.2139353752136 -16.1232947163978)",5213905.000000,MOSSAMEDES,Estadual,Urbana,52029425.000000,COLEGIO ESTADUAL BARAO DE MOSSAMEDES,76150000.000000,PRACA DOS ESPORTES,"00",,CENTRO,-16.123295,-50.213935,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.2102982997894 -16.1227226864223)",5213905.000000,MOSSAMEDES,Estadual,Urbana,52029441.000000,ESCOLA ESTADUAL ILLIDIA MARIA PERILLO CAIADO,76150000.000000,AV JOAO FERREIRA DA CUNHA,"0",,CENTRO,-16.122723,-50.210298,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.21817286919 -16.13497650167)",5213905.000000,MOSSAMEDES,Municipal,Urbana,52029450.000000,ESC MUL ANTONIA BARBOSA ALVES,76150000.000000,CASCALHEIRA I,,,VILA INDIOLANDIA,-16.134977,-50.218173,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.124619821221 -16.094760113455)",5213905.000000,MOSSAMEDES,Municipal,Rural,52029514.000000,ESC MUL PACIFICO GOMES DE OLIVEIRA,76150000.000000,POV DE MIRANDOPOLIS,,,,-16.094760,-50.124620,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.210242638497 -16.123211597806)",5213905.000000,MOSSAMEDES,Municipal,Urbana,52029611.000000,ESC MUNICIPAL DAMIANA DA CUNHA,76150000.000000,AV JOAO FERREIRA DA CUNHA,"558",,CENTRO,-16.123212,-50.210243,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.883336160509 -16.587463792178)",5214408.000000,NAZARIO,Estadual,Urbana,52029620.000000,COLEGIO ESTADUAL PROFESSOR EDMIR POVOA LEMES,76180000.000000,AV DR GERALDO NEY,,,CENTRO,-16.587464,-49.883336,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.771316383205 -16.563900330447)",5214408.000000,NAZARIO,Estadual,Urbana,52029654.000000,COLEGIO ESTADUAL MAJOR GETULINO ARTIAGA,76180000.000000,RODOVIA GO 060 KM 50,SN,,CENTRO,-16.563900,-49.771316,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.886656735271 -16.584050019632)",5214408.000000,NAZARIO,Estadual,Urbana,52029670.000000,ESCOLA ESTADUAL SANTOS DUMONT,76180000.000000,RUA B,SN,,VILA SIQUEIRA,-16.584050,-49.886657,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.883204732272 -16.59054975957)",5214408.000000,NAZARIO,Municipal,Urbana,52029697.000000,ESCOLA MUNICIPAL FULGENCIO SAMPAIO,76180000.000000,RUA 12,,,CENTRO,-16.590550,-49.883205,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3122758865356 -16.2048564742515)",5219001.000000,SANCLERLANDIA,Estadual,Urbana,52029727.000000,COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS,76160000.000000,AV INDEPENDENCIA,,,SETOR SUL,-16.204856,-50.312276,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3078609704971 -16.2008281244088)",5219001.000000,SANCLERLANDIA,Estadual,Urbana,52029735.000000,ESCOLA ESTADUAL 5 DE JANEIRO,76160000.000000,AV 5 DE JANEIRO,,,CENTRO,-16.200828,-50.307861,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.4890388250351 -16.3501721380981)",5219001.000000,SANCLERLANDIA,Estadual,Urbana,52029751.000000,ESCOLA ESTADUAL ALTAMIRO DE REZENDE,76160000.000000,RUA DO COMERCIO,,,CENTRO,-16.350172,-50.489039,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3122329711913 -16.202069606727)",5219001.000000,SANCLERLANDIA,Estadual,Urbana,52029808.000000,ESCOLA ESTADUAL TORQUATO RAMOS CAIADO,76160000.000000,AV INDEPENDENCIA,"550",,CENTRO,-16.202070,-50.312233,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.6958211064338 -16.573608856577)",5219100.000000,SANTA BARBARA DE GOIAS,Estadual,Urbana,52029875.000000,COLEGIO ESTADUAL MARIA CARNEIRO PINTO,75390000.000000,AV CASTELO BRANCO,SN,,CENTRO,-16.573609,-49.695821,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.6923369169235 -16.5721075186302)",5219100.000000,SANTA BARBARA DE GOIAS,Estadual,Urbana,52029883.000000,ESCOLA ESTADUAL JOVITA GONCALVES DA SILVA,75390000.000000,RUA MIGUEL ARAUJO DA SILVA,"97",,CENTRO,-16.572108,-49.692337,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.701701542022 -16.581643291496)",5219100.000000,SANTA BARBARA DE GOIAS,Municipal,Urbana,52029891.000000,ESCOLA MUNICIPAL ADILSON MOREIRA COSTA,75390000.000000,RUA ISABEL SIMAO COSTA,,,V MARIANO ABREU SA,-16.581643,-49.701702,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.693221067692 -16.575907405674)",5219100.000000,SANTA BARBARA DE GOIAS,Municipal,Urbana,52029905.000000,ESCOLA MUNICIPAL PADRE PELAGIO,75390000.000000,AV ANTONIO JOAO,"01","Q. O, L. 01",CENTRO,-16.575907,-49.693221,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3701257705688 -16.5216413642926)",5220108.000000,SAO LUIS DE MONTES BELOS,Estadual,Urbana,52029964.000000,COLEGIO ESTADUAL AMERICO ANTUNES,76100000.000000,RUA RIO CORRENTE,"320",,CENTRO,-16.521641,-50.370126,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.368267007307 -16.520105679171)",5220108.000000,SAO LUIS DE MONTES BELOS,Municipal,Urbana,52029980.000000,EDUCANDARIO MUNICIPAL CRISTO REDENTOR,76100000.000000,RUA RIO DA PRATA,"476",Q.66,SETOR MONTES BELOS,-16.520106,-50.368267,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3788805007934 -16.5268099438351)",5220108.000000,SAO LUIS DE MONTES BELOS,Estadual,Urbana,52030016.000000,COLEGIO ESTADUAL ANTONIO CAMPOS,76100000.000000,RUA JARAGUA,"135",,SAO JOSE,-16.526810,-50.378881,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3859078884124 -16.5106145990708)",5220108.000000,SAO LUIS DE MONTES BELOS,Estadual,Urbana,52030040.000000,ESCOLA ESTADUAL DOM PEDRO II,76100000.000000,RUA ALFREDO NASSER,"0",,SETOR AEROPORTO,-16.510615,-50.385908,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.2939510345458 -16.3772768668887)",5220108.000000,SAO LUIS DE MONTES BELOS,Estadual,Rural,52030059.000000,ESCOLA ESTADUAL DE SILVOLANDIA,76100000.000000,RUA SAO LUIS,,,CENTRO,-16.377277,-50.293951,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.380687873004 -16.524854246883)",5220108.000000,SAO LUIS DE MONTES BELOS,Municipal,Urbana,52030083.000000,ESCOLA MUNICIPAL FRANCISCO ANTONIO DOS SANTOS,76100000.000000,RUA SANTA RITA DE CASSIA ESQUINA COM RUA 02,"558",,SAO JOSE,-16.524854,-50.380688,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3736984729766 -16.5215693632028)",5220108.000000,SAO LUIS DE MONTES BELOS,Estadual,Urbana,52030148.000000,COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA,76100000.000000,RUA RIO CLARO,"1127",,CENTRO,-16.521569,-50.373698,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.403861262041 -16.390890348595)",5220108.000000,SAO LUIS DE MONTES BELOS,Municipal,Rural,52030156.000000,ESCOLA MUNICIPAL ALFREDO NASSER,76100000.000000,POVOADO DE BRASILANDIA,SN,RUA ORIENTE,,-16.390890,-50.403861,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.3718960285186 -16.5125072975341)",5220108.000000,SAO LUIS DE MONTES BELOS,Estadual,Urbana,52030180.000000,ESCOLA ESTADUAL SAO SEBASTIAO,76100000.000000,RUA 02,,,VILA CANAA,-16.512507,-50.371896,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.36909747869 -16.528001140375)",5220108.000000,SAO LUIS DE MONTES BELOS,Municipal,Urbana,52030270.000000,ESCOLA MUNICIPAL CRISTIANO CARLOS FRIACA,76100000.000000,RUA CAIAPO,SN,,SETOR ALVORADA,-16.528001,-50.369097,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.389910087118 -16.528749540838)",5220108.000000,SAO LUIS DE MONTES BELOS,Municipal,Urbana,52030415.000000,ESC MUL SAO VICENTE,76100000.000000,RUA RIO NEGRO,SNº,,PARQUE DOS BURITIS,-16.528750,-50.389910,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.374389375685 -16.519139171959)",5220108.000000,SAO LUIS DE MONTES BELOS,Municipal,Urbana,52030458.000000,ESCOLA MUNICIPAL IV DE OUTUBRO,76100000.000000,RUA RIO CORRENTE,"883",,RODOVIARIO,-16.519139,-50.374389,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.4193711280822 -16.4682091844161)",5220108.000000,SAO LUIS DE MONTES BELOS,Estadual,Rural,52030482.000000,ESCOLA ESTADUAL DE ROSALANDIA,76100000.000000,RUA FRANCISCO JOSE DA MATA,SN,,CENTRO,-16.468209,-50.419371,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.1328468322753 -16.6097916702471)",5221502.000000,TURVANIA,Estadual,Urbana,52030490.000000,COLEGIO ESTADUAL PROFESSOR JOAO REZENDE DE ARAUJO,76110000.000000,R HERCULINO GOMES ARANTES,"485",,CENTRO,-16.609792,-50.132847,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.1337051391601 -16.6101617917163)",5221502.000000,TURVANIA,Estadual,Urbana,52030504.000000,ESCOLA ESTADUAL HERCULINO GOMES ARANTES,76110000.000000,AV DR ULISSES GUIMARAES,"289",,CENTRO,-16.610162,-50.133705,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.451222419739 -16.914123162275)",5201801.000000,ARAGOIANIA,Estadual,Urbana,52032043.000000,COLEGIO ESTADUAL JOSE CANDIDO ROSA,75360000.000000,AV GOIAS,"567",,CENTRO,-16.914123,-49.451222,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.454358646254 -16.915794546823)",5201801.000000,ARAGOIANIA,Municipal,Rural,52032051.000000,ESC MUL CACHOEIRA,75360000.000000,FAZENDA CACHOEIRA,,,,-16.915795,-49.454359,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.448593622248 -16.909458494261)",5201801.000000,ARAGOIANIA,Municipal,Urbana,52032060.000000,ESC MUL DE 1º GRAU OSVALDO FERREIRA CARNEIRO,75360000.000000,RUA R 2-A,SN,,SETOR CACHOEIRINHA,-16.909458,-49.448594,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.438493379931 -16.911085586253)",5201801.000000,ARAGOIANIA,Municipal,Urbana,52032086.000000,ESC MUL PADRE JOAO BOSCO PEREIRA,75360000.000000,AV. PRINCESA ISABEL,SN,QD 26A,JARDIM IMPERIAL,-16.911086,-49.438493,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.397447083541 -16.823698235275)",5200050.000000,ABADIA DE GOIAS,Municipal,Rural,52032094.000000,ESCOLA MUNICIPAL VITAL LUIZ DA COSTA,75345000.000000,RUA GUARUJA ESQUINA COM RUA CABO FRIO,S/Nº,,RECANTO DOS DOURADOS,-16.823698,-49.397447,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.433268436771 -16.907195151863)",5201801.000000,ARAGOIANIA,Municipal,Urbana,52032159.000000,ESC MUL NOSSA SENHORA DA GUIA,75360000.000000,PRACA DO PEIXE,SN,,CAMPOS DOURADOS,-16.907195,-49.433268,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.4511151313782 -16.9141847506259)",5201801.000000,ARAGOIANIA,Estadual,Urbana,52032167.000000,COLEGIO ESTADUAL GENOVEVA REZENDE CARNEIRO,75360000.000000,RUA CACHOEIRA,,,CENTRO,-16.914185,-49.451115,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.9510011672973 -16.9680847938605)",5203302.000000,BELA VISTA DE GOIAS,Estadual,Urbana,52032191.000000,COLEGIO ESTADUAL PEDRO VIEIRA JANUARIO,75240000.000000,AV SENADOR PEDRO LUDOVICO TEIXEIRA,"725",,CENTRO,-16.968085,-48.951001,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.0418797731399 -16.8630774668958)",5203302.000000,BELA VISTA DE GOIAS,Estadual,Urbana,52032213.000000,COLEGIO ESTADUAL AGNELO RIBEIRO,75240000.000000,RUA DUQUE DE CAXIAS,,,CENTRO,-16.863077,-49.041880,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.9533883333206 -16.9765762269664)",5203302.000000,BELA VISTA DE GOIAS,Estadual,Urbana,52032221.000000,ESCOLA ESTADUAL DONA HORMEZINDA MARIA CARNEIRO,75240000.000000,PRACA GETULIO VARGAS,"22",,CENTRO,-16.976576,-48.953388,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.9516529440879 -16.9729257274149)",5203302.000000,BELA VISTA DE GOIAS,Estadual,Urbana,52032230.000000,ESCOLA ESTADUAL DR BELEM,75240000.000000,AV SENADOR PEDRO LUDOVICO,,,CENTRO,-16.972926,-48.951653,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.9611694216728 -16.980403659732)",5203302.000000,BELA VISTA DE GOIAS,Estadual,Urbana,52032248.000000,ESCOLA ESTADUAL JOSE PONTES DE OLIVEIRA,75240000.000000,RUA 2 QD24,,,SAO JORGE,-16.980404,-48.961169,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.9483404159545 -16.9789568377566)",5203302.000000,BELA VISTA DE GOIAS,Estadual,Urbana,52032256.000000,ESCOLA ESTADUAL PEDRO ALVES FERREIRA,75240000.000000,RUA DA CONSOLACAO,,,SANTA CRUZ,-16.978957,-48.948340,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.958176907135 -16.972982662302)",5203302.000000,BELA VISTA DE GOIAS,Municipal,Rural,52032361.000000,ESC MUL DONA ORCINDA J OLIVEIRA,75240000.000000,LOTEAMENTO JD BARCELONA,,,,-16.972983,-48.958177,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.957404430936 -16.972336185747)",5203302.000000,BELA VISTA DE GOIAS,Municipal,Rural,52032612.000000,ESC MUL NICANOR GOMES PEREIRA,75240000.000000,FAZ. MATINHA,,,,-16.972336,-48.957404,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.964187279407 -16.955105805096)",5203302.000000,BELA VISTA DE GOIAS,Municipal,Urbana,52032639.000000,ESCOLA MUNICIPAL FILOSTRO MACHADO CARNEIRO,75240000.000000,CONJUNTO PEROLA DO SUL,,,PEROLA DO SUL,-16.955106,-48.964187,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.9690685272216 -16.6200931180864)",5203559.000000,BONFINOPOLIS,Estadual,Urbana,52032663.000000,COLEGIO ESTADUAL PRESIDENTE CASTELO BRANCO,75195000.000000,AVENIDA BRASILIA,,,CAFENOPOLIS,-16.620093,-48.969069,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.9710855484008 -16.6179958621371)",5203559.000000,BONFINOPOLIS,Estadual,Urbana,52032671.000000,ESCOLA ESTADUAL MARIA APARECIDA DE ALMEIDA,75195000.000000,AV DO CONTORNO C RUA 101,SN,,JARDIM ANA AMELIA,-16.617996,-48.971086,INFORMADA,Localização informada no Censo Escolar
